split,path_anchor,path_pos,path_neg
validation,data/TAMPAR/id_01_20230523_162503.jpg,data/TAMPAR/id_01_20230523_160443.jpg,data/TAMPAR/id_18_20230524_101840.jpg
validation,data/TAMPAR/id_01_20230523_160430.jpg,data/TAMPAR/id_01_20230516_142657.jpg,data/TAMPAR/id_09_20230523_160858.jpg
validation,data/TAMPAR/id_01_20230523_155249.jpg,data/TAMPAR/id_01_20230523_160434.jpg,data/TAMPAR/id_04_20230523_141218.jpg
validation,data/TAMPAR/id_01_20230523_162503.jpg,data/TAMPAR/id_01_20230523_160434.jpg,data/TAMPAR/id_22_20230523_185338.jpg
validation,data/TAMPAR/id_01_20230523_160443.jpg,data/TAMPAR/id_01_20230516_142657.jpg,data/TAMPAR/id_15_20230524_104314.jpg
validation,data/TAMPAR/id_01_20230516_142107.jpg,data/TAMPAR/id_01_20230523_155239.jpg,data/TAMPAR/id_07_20230523_160807.jpg
validation,data/TAMPAR/id_01_20230523_162507.jpg,data/TAMPAR/id_01_20230516_142727.jpg,data/TAMPAR/id_10_20230524_104512.jpg
validation,data/TAMPAR/id_01_20230523_155225.jpg,data/TAMPAR/id_01_20230523_155234.jpg,data/TAMPAR/id_21_20230523_171822.jpg
validation,data/TAMPAR/id_01_20230516_142123.jpg,data/TAMPAR/id_01_20230523_160443.jpg,data/drive/id_503_IMG_20251024_172954204.jpg
validation,data/TAMPAR/id_24_20230523_185555.jpg,data/TAMPAR/id_24_20230523_171657.jpg,data/drive/id_104_IMG_20240828_171313_366.jpg
validation,data/TAMPAR/id_24_20230523_185543.jpg,data/TAMPAR/id_24_20230524_101750.jpg,data/TAMPAR/id_07_20230523_155527.jpg
validation,data/TAMPAR/id_24_20230524_101756.jpg,data/TAMPAR/id_24_20230523_171647.jpg,data/TAMPAR/id_20_20230524_100713.jpg
validation,data/TAMPAR/id_24_20230523_191938.jpg,data/TAMPAR/id_24_20230523_171651.jpg,data/TAMPAR/id_28_20230523_190027.jpg
