split,path_a,path_b,label
train,data/drive/id_110_signal-2024-08-12-12-08-03-175(1).jpg,data/drive/id_110_media-1724403493628-Aug_22_2024_11_21.jpg,1
train,data/drive/id_110_media-1724403493628-Aug_22_2024_11_21.jpg,data/drive/id_110_IMG_20251012_154929_884.jpg,1
train,data/drive/id_110_media-1724403493628-Aug_22_2024_11_21.jpg,data/TAMPAR/id_14_20230523_172457.jpg,0
train,data/drive/id_110_signal-2024-08-12-12-08-03-175.jpg,data/TAMPAR/id_23_20230524_103817.jpg,0
train,data/drive/id_110_signal-2024-08-12-12-08-03-175.jpg,data/drive/id_503_IMG_20251024_173242523.jpg,0
train,data/drive/id_110_signal-2024-08-12-12-08-03-175.jpg,data/TAMPAR/id_25_20230524_100554.jpg,0
train,data/drive/id_110_signal-2024-08-12-12-08-03-175(1).jpg,data/TAMPAR/id_27_20230524_100035.jpg,0
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28(1).jpg,data/drive/id_109_media-1723458312354-Aug_12_2024_12_23.jpg,1
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28.jpg,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28(1).jpg,1
train,data/drive/id_109_media-1723458312354-Aug_12_2024_12_23.jpg,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28.jpg,1
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28.jpg,data/drive/id_109_media-1723458312354-Aug_12_2024_12_23.jpg,1
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28(1).jpg,data/drive/id_109_media-1723458312354-Aug_12_2024_12_23.jpg,1
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28(1).jpg,data/TAMPAR/id_17_20230523_185134.jpg,0
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28.jpg,data/TAMPAR/id_29_20230524_101708.jpg,0
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28(1).jpg,data/drive/id_503_IMG_20251024_172822520.jpg,0
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28.jpg,data/drive/id_103_IMG_20251017_145043.jpg,0
train,data/drive/id_109_media-1723458528488-Aug_12_2024_12_28.jpg,data/TAMPAR/id_15_20230524_101912.jpg,0
train,data/drive/id_107_PXL_20251027_125647101.jpg,data/drive/id_107_PXL_20251027_125722695.jpg,1
train,data/drive/id_107_PXL_20251027_125728042.jpg,data/drive/id_107_PXL_20251027_125725204.jpg,1
train,data/drive/id_107_PXL_20251027_125702958.jpg,data/drive/id_107_PXL_20251027_125715530.jpg,1
train,data/drive/id_107_PXL_20251027_125715530.jpg,data/drive/id_107_PXL_20251027_125733472.MP.jpg,1
train,data/drive/id_107_PXL_20251027_125715530.jpg,data/drive/id_107_PXL_20251027_125656688.jpg,1
train,data/drive/id_107_PXL_20251027_125733472.MP.jpg,data/drive/id_106_IMG_20251020_141617_BURST14.jpg,0
train,data/drive/id_107_PXL_20251027_125705463.jpg,data/TAMPAR/id_13_20230523_185250.jpg,0
train,data/drive/id_107_PXL_20251027_125647101.jpg,data/drive/id_103_IMG_20251017_145030.jpg,0
train,data/drive/id_107_PXL_20251027_125728042.jpg,data/TAMPAR/id_27_20230523_172709.jpg,0
train,data/drive/id_107_PXL_20251027_125733472.MP.jpg,data/TAMPAR/id_27_20230524_102330.jpg,0
train,data/drive/id_115_IMG_20240904_184145_453.jpg,data/TAMPAR/id_14_20230524_101945.jpg,0
train,data/drive/id_115_IMG_20240904_184145_453.jpg,data/TAMPAR/id_28_20230524_095821.jpg,0
train,data/drive/id_115_IMG_20240904_184145_453.jpg,data/TAMPAR/id_26_20230524_102912.jpg,0
train,data/drive/id_115_IMG_20240904_184145_453.jpg,data/TAMPAR/id_20_20230523_172356.jpg,0
train,data/drive/id_115_IMG_20240904_184145_453.jpg,data/drive/id_113_IMG_4799.jpg,0
train,data/drive/id_121_IMG_0706.jpg,data/drive/id_121_IMG_0704.jpg,1
train,data/drive/id_121_IMG_0705.jpg,data/drive/id_121_IMG_0706.jpg,1
train,data/drive/id_121_IMG_0706.jpg,data/drive/id_121_IMG_0705.jpg,1
train,data/drive/id_121_IMG_0705.jpg,data/drive/id_121_IMG_0704.jpg,1
train,data/drive/id_121_IMG_0704.jpg,data/drive/id_121_IMG_0705.jpg,1
train,data/drive/id_121_IMG_0704.jpg,data/TAMPAR/id_25_20230523_185704.jpg,0
train,data/drive/id_121_IMG_0705.jpg,data/TAMPAR/id_10_20230524_104508.jpg,0
train,data/drive/id_121_IMG_0704.jpg,data/drive/id_508_signal-2024-08-19-14-08-30-041.jpg,0
train,data/drive/id_121_IMG_0705.jpg,data/drive/id_505_signal-2024-08-31-21-19-18-781.jpg,0
train,data/drive/id_121_IMG_0704.jpg,data/TAMPAR/id_06_20230523_141719.jpg,0
test,data/drive/id_116_IMG_20240904_184148_706.jpg,data/drive/id_101_IMG_5522.jpg,0
test,data/drive/id_116_IMG_20240904_184148_706.jpg,data/TAMPAR/id_03_20230523_162920.jpg,0
test,data/drive/id_116_IMG_20240904_184148_706.jpg,data/drive/id_503_IMG_20251024_173001020.jpg,0
test,data/drive/id_116_IMG_20240904_184148_706.jpg,data/drive/id_102_IMG_4782.jpg,0
test,data/drive/id_116_IMG_20240904_184148_706.jpg,data/TAMPAR/id_07_20230523_160803.jpg,0
validation,data/drive/id_104_IMG_20240828_171313_366.jpg,data/drive/id_104_IMG_20240813_161028_783.jpg,1
validation,data/drive/id_104_IMG_20240813_161028_783.jpg,data/drive/id_104_IMG_20240813_161024_675.jpg,1
validation,data/drive/id_104_IMG_20240828_171313_366.jpg,data/drive/id_104_IMG_20240813_161028_783.jpg,1
validation,data/drive/id_104_IMG_20240828_171313_366.jpg,data/drive/id_104_IMG_20240813_161028_783.jpg,1
validation,data/drive/id_104_IMG_20240813_161024_675.jpg,data/drive/id_104_IMG_20240828_171313_366.jpg,1
validation,data/drive/id_104_IMG_20240813_161028_783.jpg,data/TAMPAR/id_13_20230524_102420.jpg,0
validation,data/drive/id_104_IMG_20240813_161024_675.jpg,data/drive/id_106_IMG_20251020_141624_BURST2.jpg,0
validation,data/drive/id_104_IMG_20240828_171313_366.jpg,data/TAMPAR/id_21_20230523_171840.jpg,0
validation,data/drive/id_104_IMG_20240813_161028_783.jpg,data/TAMPAR/id_06_20230523_141704.jpg,0
validation,data/drive/id_104_IMG_20240813_161028_783.jpg,data/TAMPAR/id_11_20230523_185937.jpg,0
train,data/drive/id_100_20251105_165654.jpg,data/drive/id_100_20251105_165659.jpg,1
train,data/drive/id_100_20251105_165608.jpg,data/drive/id_100_20251105_165644.jpg,1
train,data/drive/id_100_20251105_165644.jpg,data/drive/id_100_20251105_165650.jpg,1
train,data/drive/id_100_20251105_165608.jpg,data/drive/id_100_20251105_165633.jpg,1
train,data/drive/id_100_20251105_165650.jpg,data/drive/id_100_20251105_165619.jpg,1
train,data/drive/id_100_20251105_165619.jpg,data/TAMPAR/id_28_20230524_105027.jpg,0
train,data/drive/id_100_20251105_165600.jpg,data/TAMPAR/id_08_20230523_155336.jpg,0
train,data/drive/id_100_20251105_165633.jpg,data/drive/id_103_IMG_20251017_144950.jpg,0
train,data/drive/id_100_20251105_165619.jpg,data/TAMPAR/id_26_20230524_102900.jpg,0
train,data/drive/id_100_20251105_165619.jpg,data/drive/id_503_IMG_20251024_173003564.jpg,0
validation,data/drive/id_102_IMG_4781.jpg,data/drive/id_102_IMG_4782.jpg,1
validation,data/drive/id_102_IMG_4779.jpg,data/drive/id_102_IMG_4781.jpg,1
validation,data/drive/id_102_IMG_4782.jpg,data/drive/id_102_IMG_4781.jpg,1
validation,data/drive/id_102_IMG_4779.jpg,data/drive/id_102_IMG_4782.jpg,1
validation,data/drive/id_102_IMG_4782.jpg,data/drive/id_102_IMG_4781.jpg,1
validation,data/drive/id_102_IMG_4779.jpg,data/TAMPAR/id_24_20230523_191938.jpg,0
validation,data/drive/id_102_IMG_4779.jpg,data/drive/id_103_IMG_20251017_145049.jpg,0
validation,data/drive/id_102_IMG_4782.jpg,data/TAMPAR/id_20_20230524_102632.jpg,0
validation,data/drive/id_102_IMG_4782.jpg,data/TAMPAR/id_14_20230523_185807.jpg,0
validation,data/drive/id_102_IMG_4781.jpg,data/TAMPAR/id_13_20230523_191733.jpg,0
validation,data/drive/id_112_IMG_4797.jpg,data/TAMPAR/id_28_20230524_095821.jpg,0
validation,data/drive/id_112_IMG_4797.jpg,data/TAMPAR/id_15_20230523_185428.jpg,0
validation,data/drive/id_112_IMG_4797.jpg,data/TAMPAR/id_14_20230524_100431.jpg,0
validation,data/drive/id_112_IMG_4797.jpg,data/TAMPAR/id_01_20230516_142115.jpg,0
validation,data/drive/id_112_IMG_4797.jpg,data/TAMPAR/id_15_20230524_104308.jpg,0
train,data/drive/id_113_IMG_4799.jpg,data/TAMPAR/id_17_20230523_171354.jpg,0
train,data/drive/id_113_IMG_4799.jpg,data/TAMPAR/id_21_20230524_100812.jpg,0
train,data/drive/id_113_IMG_4799.jpg,data/TAMPAR/id_09_20230523_162800.jpg,0
train,data/drive/id_113_IMG_4799.jpg,data/TAMPAR/id_16_20230523_172046.jpg,0
train,data/drive/id_113_IMG_4799.jpg,data/TAMPAR/id_08_20230523_141132.jpg,0
validation,data/drive/id_108_IMG_20251012_154930_216.jpg,data/drive/id_108_IMG_20251012_154916_139.jpg,1
validation,data/drive/id_108_IMG_20251012_154930_216.jpg,data/drive/id_108_IMG_20251012_154916_139.jpg,1
validation,data/drive/id_108_IMG_20251012_154930_188.jpg,data/drive/id_108_IMG_20251012_154930_216.jpg,1
validation,data/drive/id_108_IMG_20251012_154916_139.jpg,data/drive/id_108_IMG_20251012_154929_892.jpg,1
validation,data/drive/id_108_IMG_20251012_154929_892.jpg,data/drive/id_108_IMG_20251012_154930_216.jpg,1
validation,data/drive/id_108_IMG_20251012_154916_139.jpg,data/TAMPAR/id_08_20230523_155330.jpg,0
validation,data/drive/id_108_IMG_20251012_154930_216.jpg,data/TAMPAR/id_08_20230523_141136.jpg,0
validation,data/drive/id_108_IMG_20251012_154930_216.jpg,data/TAMPAR/id_16_20230524_101637.jpg,0
validation,data/drive/id_108_IMG_20251012_154930_188.jpg,data/TAMPAR/id_14_20230524_100431.jpg,0
validation,data/drive/id_108_IMG_20251012_154930_216.jpg,data/TAMPAR/id_25_20230524_102032.jpg,0
train,data/drive/id_508_signal-2024-08-19-14-08-30-041.jpg,data/TAMPAR/id_23_20230524_103817.jpg,0
train,data/drive/id_508_signal-2024-08-19-14-08-30-041.jpg,data/TAMPAR/id_06_20230523_155318.jpg,0
train,data/drive/id_508_signal-2024-08-19-14-08-30-041.jpg,data/TAMPAR/id_19_20230524_100954.jpg,0
train,data/drive/id_508_signal-2024-08-19-14-08-30-041.jpg,data/TAMPAR/id_29_20230524_100139.jpg,0
train,data/drive/id_508_signal-2024-08-19-14-08-30-041.jpg,data/TAMPAR/id_18_20230524_101831.jpg,0
train,data/drive/id_118_signal-2024-08-16-14-25-51-532.jpg,data/drive/id_503_IMG_20251024_173105755.jpg,0
train,data/drive/id_118_signal-2024-08-16-14-25-51-532.jpg,data/TAMPAR/id_04_20230523_141212.jpg,0
train,data/drive/id_118_signal-2024-08-16-14-25-51-532.jpg,data/TAMPAR/id_25_20230524_104646.jpg,0
train,data/drive/id_118_signal-2024-08-16-14-25-51-532.jpg,data/TAMPAR/id_29_20230524_104121.jpg,0
train,data/drive/id_118_signal-2024-08-16-14-25-51-532.jpg,data/TAMPAR/id_02_20230523_162829.jpg,0
train,data/drive/id_114_IMG_20240904_184140_990.jpg,data/drive/id_114_IMG_20240828_171313_264.jpg,1
train,data/drive/id_114_IMG_20240828_171313_264.jpg,data/drive/id_114_IMG_20240904_184140_990.jpg,1
train,data/drive/id_114_IMG_20240828_171313_264.jpg,data/drive/id_114_IMG_20240904_184140_990.jpg,1
train,data/drive/id_114_IMG_20240904_184140_990.jpg,data/drive/id_114_IMG_20240828_171313_264.jpg,1
train,data/drive/id_114_IMG_20240828_171313_264.jpg,data/drive/id_114_IMG_20240904_184140_990.jpg,1
train,data/drive/id_114_IMG_20240828_171313_264.jpg,data/drive/id_108_IMG_20251012_154930_188.jpg,0
train,data/drive/id_114_IMG_20240904_184140_990.jpg,data/TAMPAR/id_07_20230523_162517.jpg,0
train,data/drive/id_114_IMG_20240828_171313_264.jpg,data/TAMPAR/id_18_20230523_171730.jpg,0
train,data/drive/id_114_IMG_20240904_184140_990.jpg,data/TAMPAR/id_01_20230523_160451.jpg,0
train,data/drive/id_114_IMG_20240904_184140_990.jpg,data/TAMPAR/id_14_20230523_185807.jpg,0
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/drive/id_105_IMG_20251012_154930_363.jpg,1
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/drive/id_105_IMG_20251012_154930_363.jpg,1
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/drive/id_105_IMG_20251012_154930_363.jpg,1
validation,data/drive/id_105_IMG_20251012_154930_363.jpg,data/drive/id_105_IMG_20251012_154930_258.jpg,1
validation,data/drive/id_105_IMG_20251012_154930_363.jpg,data/drive/id_105_IMG_20251012_154930_258.jpg,1
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/TAMPAR/id_24_20230524_101756.jpg,0
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/drive/id_103_IMG_20251017_144947.jpg,0
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/TAMPAR/id_03_20230523_162920.jpg,0
validation,data/drive/id_105_IMG_20251012_154930_363.jpg,data/drive/id_103_IMG_20251017_145012(1).jpg,0
validation,data/drive/id_105_IMG_20251012_154930_258.jpg,data/TAMPAR/id_16_20230523_191418.jpg,0
validation,data/drive/id_507_signal-2024-08-19-14-09-06-268.jpg,data/TAMPAR/id_22_20230523_185321.jpg,0
validation,data/drive/id_507_signal-2024-08-19-14-09-06-268.jpg,data/TAMPAR/id_03_20230523_141749.jpg,0
validation,data/drive/id_507_signal-2024-08-19-14-09-06-268.jpg,data/TAMPAR/id_25_20230523_191847.jpg,0
validation,data/drive/id_507_signal-2024-08-19-14-09-06-268.jpg,data/TAMPAR/id_26_20230524_101126.jpg,0
validation,data/drive/id_507_signal-2024-08-19-14-09-06-268.jpg,data/TAMPAR/id_11_20230524_102927.jpg,0
train,data/drive/id_122_IMG_0708.jpg,data/drive/id_122_signal-2025-12-05-202419.jpeg,1
train,data/drive/id_122_signal-2025-12-05-202419.jpeg,data/drive/id_122_IMG_0708.jpg,1
train,data/drive/id_122_signal-2025-12-05-202419.jpeg,data/drive/id_122_IMG_0707.jpg,1
train,data/drive/id_122_IMG_0708.jpg,data/drive/id_122_signal-2025-12-05-202419.jpeg,1
train,data/drive/id_122_IMG_0708.jpg,data/drive/id_122_IMG_0707.jpg,1
train,data/drive/id_122_signal-2025-12-05-202419.jpeg,data/TAMPAR/id_14_20230523_185802.jpg,0
train,data/drive/id_122_IMG_0708.jpg,data/TAMPAR/id_05_20230523_160620.jpg,0
train,data/drive/id_122_IMG_0707.jpg,data/TAMPAR/id_06_20230523_155323.jpg,0
train,data/drive/id_122_IMG_0708.jpg,data/TAMPAR/id_15_20230523_171925.jpg,0
train,data/drive/id_122_IMG_0707.jpg,data/TAMPAR/id_21_20230524_104753.jpg,0
train,data/drive/id_117_IMG_20240904_184152_892.jpg,data/TAMPAR/id_15_20230524_095942.jpg,0
train,data/drive/id_117_IMG_20240904_184152_892.jpg,data/TAMPAR/id_22_20230524_100500.jpg,0
train,data/drive/id_117_IMG_20240904_184152_892.jpg,data/TAMPAR/id_16_20230524_104241.jpg,0
train,data/drive/id_117_IMG_20240904_184152_892.jpg,data/drive/id_502_IMG_20251025_183350026.jpg,0
train,data/drive/id_117_IMG_20240904_184152_892.jpg,data/TAMPAR/id_07_20230523_141624.jpg,0
train,data/drive/id_506_signal-2024-08-29-21-43-08-358.jpg,data/TAMPAR/id_20_20230524_102624.jpg,0
train,data/drive/id_506_signal-2024-08-29-21-43-08-358.jpg,data/drive/id_101_IMG_4764.jpg,0
train,data/drive/id_506_signal-2024-08-29-21-43-08-358.jpg,data/TAMPAR/id_17_20230524_095744.jpg,0
train,data/drive/id_506_signal-2024-08-29-21-43-08-358.jpg,data/TAMPAR/id_00_20230516_141419.jpg,0
train,data/drive/id_506_signal-2024-08-29-21-43-08-358.jpg,data/drive/id_503_IMG_20251024_173242523.jpg,0
test,data/drive/id_504_signal-2024-09-03-23-43-53-904.jpg,data/TAMPAR/id_27_20230524_102330.jpg,0
test,data/drive/id_504_signal-2024-09-03-23-43-53-904.jpg,data/drive/id_103_IMG_20251017_145053(1).jpg,0
test,data/drive/id_504_signal-2024-09-03-23-43-53-904.jpg,data/TAMPAR/id_25_20230523_191855.jpg,0
test,data/drive/id_504_signal-2024-09-03-23-43-53-904.jpg,data/TAMPAR/id_11_20230524_102943.jpg,0
test,data/drive/id_504_signal-2024-09-03-23-43-53-904.jpg,data/drive/id_502_IMG_20251025_183346074.jpg,0
train,data/drive/id_119_signal-2024-08-16-15-36-05-315.jpg,data/TAMPAR/id_15_20230523_185436.jpg,0
train,data/drive/id_119_signal-2024-08-16-15-36-05-315.jpg,data/drive/id_116_IMG_20240904_184148_706.jpg,0
train,data/drive/id_119_signal-2024-08-16-15-36-05-315.jpg,data/TAMPAR/id_07_20230523_155457.jpg,0
train,data/drive/id_119_signal-2024-08-16-15-36-05-315.jpg,data/drive/id_118_signal-2024-08-16-14-25-51-532.jpg,0
train,data/drive/id_119_signal-2024-08-16-15-36-05-315.jpg,data/TAMPAR/id_22_20230524_104140.jpg,0
validation,data/drive/id_505_signal-2024-08-31-21-19-18-781.jpg,data/TAMPAR/id_04_20230523_155617.jpg,0
validation,data/drive/id_505_signal-2024-08-31-21-19-18-781.jpg,data/TAMPAR/id_10_20230523_172748.jpg,0
validation,data/drive/id_505_signal-2024-08-31-21-19-18-781.jpg,data/TAMPAR/id_11_20230524_102959.jpg,0
validation,data/drive/id_505_signal-2024-08-31-21-19-18-781.jpg,data/TAMPAR/id_13_20230524_102427.jpg,0
validation,data/drive/id_505_signal-2024-08-31-21-19-18-781.jpg,data/TAMPAR/id_17_20230524_104036.jpg,0
test,data/drive/id_120_signal-2024-08-19-14-08-22-916.jpg,data/TAMPAR/id_10_20230523_192039.jpg,0
test,data/drive/id_120_signal-2024-08-19-14-08-22-916.jpg,data/TAMPAR/id_00_20230512_102353.jpg,0
test,data/drive/id_120_signal-2024-08-19-14-08-22-916.jpg,data/drive/id_502_IMG_20251025_183547443.jpg,0
test,data/drive/id_120_signal-2024-08-19-14-08-22-916.jpg,data/TAMPAR/id_06_20230523_141653.jpg,0
test,data/drive/id_120_signal-2024-08-19-14-08-22-916.jpg,data/drive/id_503_IMG_20251024_173015384.jpg,0
test,data/TAMPAR/id_01_20230523_160437.jpg,data/TAMPAR/id_01_20230516_142647.jpg,1
test,data/TAMPAR/id_01_20230516_142115.jpg,data/TAMPAR/id_01_20230516_142727.jpg,1
test,data/TAMPAR/id_01_20230523_155229.jpg,data/TAMPAR/id_01_20230523_160447.jpg,1
test,data/TAMPAR/id_01_20230516_142123.jpg,data/TAMPAR/id_01_20230523_155225.jpg,1
test,data/TAMPAR/id_01_20230516_142123.jpg,data/TAMPAR/id_01_20230516_142720.jpg,1
test,data/TAMPAR/id_01_20230523_162507.jpg,data/drive/id_103_IMG_20251017_145027(1).jpg,0
test,data/TAMPAR/id_01_20230523_155243.jpg,data/TAMPAR/id_22_20230524_104158.jpg,0
test,data/TAMPAR/id_01_20230523_162507.jpg,data/drive/id_503_IMG_20251024_173146197.jpg,0
test,data/TAMPAR/id_01_20230523_162452.jpg,data/TAMPAR/id_15_20230524_104326.jpg,0
test,data/TAMPAR/id_01_20230516_142046.jpg,data/TAMPAR/id_21_20230523_171837.jpg,0
train,data/TAMPAR/id_24_20230524_104706.jpg,data/TAMPAR/id_24_20230523_185540.jpg,1
train,data/TAMPAR/id_24_20230524_100058.jpg,data/TAMPAR/id_24_20230524_101740.jpg,1
train,data/TAMPAR/id_24_20230524_101753.jpg,data/TAMPAR/id_24_20230524_101804.jpg,1
train,data/TAMPAR/id_24_20230524_100105.jpg,data/TAMPAR/id_24_20230523_185546.jpg,1
train,data/TAMPAR/id_24_20230523_171644.jpg,data/TAMPAR/id_24_20230524_101756.jpg,1
train,data/TAMPAR/id_24_20230523_191935.jpg,data/drive/id_103_IMG_20251017_145024(1).jpg,0
train,data/TAMPAR/id_24_20230523_191950.jpg,data/TAMPAR/id_28_20230523_190009.jpg,0
train,data/TAMPAR/id_24_20230523_185601.jpg,data/TAMPAR/id_23_20230523_191640.jpg,0
train,data/TAMPAR/id_24_20230523_191930.jpg,data/drive/id_103_IMG_20251017_144922.jpg,0
train,data/TAMPAR/id_24_20230523_191930.jpg,data/TAMPAR/id_22_20230524_100507.jpg,0
train,data/TAMPAR/id_02_20230523_160355.jpg,data/TAMPAR/id_02_20230523_141525.jpg,1
train,data/TAMPAR/id_02_20230523_141525.jpg,data/TAMPAR/id_02_20230523_141541.jpg,1
